PLAYER_ID,FirstName,LastName,Wins,Losses,PreviousWins,PreviousLosses,PlayerWinPercent,Points,Rebounds,Assists,Steals,Blocks,MissedFieldGoals,MissedFreeThrows,TurnOvers
2544,LeBron,James,25,30,40,21,0.455,30.1,8.2,6.3,1.3,1.1,10.4,1.4,3.5
1630195,Leandro,Bolmaro,19,14,51,21,0.576,1.2,1.2,0.5,0.2,0,0.9,0,0.4
1629623,Lindell,Wigginton,10,6,37,14,0.625,3.1,1.1,0.6,0.2,0.1,1.2,0.6,0.5
1630322,Lindy,Waters,4,16,9,4,0.2,6.5,2.7,0.9,0.7,0.4,3.8,0,0.4
1629022,Lonnie,Walker,24,41,15,20,0.369,12.2,2.5,2.1,0.6,0.3,6.5,0.5,1
1628366,Lonzo,Ball,22,13,35,16,0.629,13,5.4,5.1,1.8,0.9,6.3,0.2,2.3
101150,Lou,Williams,31,22,31,35,0.585,6.5,1.6,1.9,0.5,0.1,3.5,0.2,0.8
1629663,Louis,King,2,8,15,16,0.2,4.5,1.2,0.9,0.2,0.1,3.2,0.3,0
1629652,Luguentz,Dort,17,34,45,9,0.333,17.2,4.2,1.7,0.9,0.4,8.5,0.5,1.7
1629029,Luka,Doncic,38,20,11,35,0.655,27.9,9.1,8.5,1.2,0.5,11.8,2,4.5
1630568,Luka,Garza,3,28,30,17,0.097,5.4,2.9,0.5,0.3,0.2,2.3,0.6,0.5
1628379,Luke,Kennard,30,34,41,28,0.469,11.5,3.3,2.1,0.6,0.1,5,0.1,0.9
1628436,Luke,Kornet,8,3,19,26,0.727,1.3,1.4,0.4,0.2,0.1,1,0.2,0
1630640,MJ,Walker,1,1,8,35,0.5,0,0.5,0.5,1,0,2,0,0
1630644,Mac,McClung,1,0,33,27,1,2,0,0,0,0,0,0,1
1630201,Malachi,Flynn,22,18,22,25,0.55,4.3,1.4,1.6,0.5,0.1,2.4,0.2,0.3
1627763,Malcolm,Brogdon,14,22,14,18,0.389,19.1,5.1,5.9,0.8,0.4,8.3,0.6,2.1
1630792,Malcolm,Hill,7,10,27,21,0.412,4.1,1.9,0.3,0.4,0.2,1.5,0.2,0.1
1627736,Malik,Beasley,43,31,3,4,0.581,12.1,2.9,1.5,0.5,0.1,6.6,0.1,0.6
1630238,Malik,Fitts,10,2,11,10,0.833,0.8,1.1,0,0,0,0.8,0,0.2
1628370,Malik,Monk,30,38,21,12,0.441,13.2,3.3,2.7,0.8,0.4,5.6,0.3,1.4
1629005,Malik,Newman,0,1,22,48,0,8,1,1,0,0,2,0,1
1629603,Mamadi,Diakite,4,9,16,21,0.308,4.3,4.5,0.2,0.4,0.7,1.7,0.3,0.5
1630585,Marcus,Garrett,11,1,35,29,0.917,1.1,1.9,0.6,0.4,0.3,1.4,0.2,0.2
202694,Marcus,Morris,22,27,23,9,0.449,15.7,4.5,2.1,0.5,0.3,7.4,0.4,1.3
203935,Marcus,Smart,43,22,9,9,0.662,12.2,3.9,5.8,1.7,0.3,5.9,0.6,2.2
1628365,Markelle,Fultz,4,8,20,26,0.333,9.6,2.4,4.3,1,0.3,4.8,0.4,2
202693,Markieff,Morris,9,7,17,13,0.563,7.4,2.6,1.2,0.2,0.1,3.4,0.1,1.3
1630250,Marko,Simonovic,4,5,44,23,0.444,1.9,1.1,0,0.1,0.1,1.3,0.3,0.2
1630210,Markus,Howard,16,13,26,19,0.552,3.5,0.3,0.2,0.3,0,1.7,0.1,0.2
1627737,Marquese,Chriss,19,9,47,25,0.679,4.6,3.3,0.5,0.4,0.4,2.1,0.3,0.6
1628963,Marvin,Bagley,16,30,26,44,0.348,11.3,7.1,0.7,0.5,0.4,4.7,0.7,0.8
1630222,Mason,Jones,0,2,3,1,0,2.5,1,0,0.5,0,3,0.5,0.5
203486,Mason,Plumlee,36,31,32,37,0.537,6.5,8,3.1,0.9,0.7,1.6,1.5,1.3
1629680,Matisse,Thybulle,38,21,8,5,0.644,5.9,2.3,1.1,1.7,1.1,2.3,0.1,0.6
1629760,Matt,Mooney,1,0,18,25,1,0,0,0,1,0,1,0,1
1629744,Matt,Thomas,23,17,36,26,0.575,4,1.3,0.5,0.2,0.1,2,0.1,0.2
203090,Maurice,Harkless,15,32,31,19,0.319,4.6,2.4,0.5,0.6,0.5,2.1,0.2,0.7
1629622,Max,Strus,41,22,10,11,0.651,10.4,3,1.4,0.3,0.2,4.7,0.2,0.8
1628467,Maxi,Kleber,34,22,12,16,0.607,7,5.9,1.2,0.5,1,3.6,0.4,0.8
1630593,McKinley,Wright,3,0,36,14,1,1.7,0,0.3,0,0,0.3,0,0.3
1630695,Micah,Potter,2,1,27,25,0.667,4,3,0,0.3,0.3,2,0,0.3
1629008,Michael,Porter,5,4,31,33,0.556,9.9,6.6,1.9,1.1,0.2,7.3,0.4,1.3
1628969,Mikal,Bridges,61,14,21,35,0.813,14.2,4.3,2.3,1.2,0.5,4.9,0.4,0.8
201144,Mike,Conley,41,25,44,25,0.621,13.4,3,5.3,1.3,0.3,6.2,0.4,1.7
203488,Mike,Muscala,15,28,25,12,0.349,8,3,0.5,0.4,0.6,3.2,0.2,0.3
1628970,Miles,Bridges,37,37,2,3,0.5,20.1,7.1,3.8,1,0.9,7.8,0.8,1.9
1630540,Miles,McBride,17,19,26,12,0.472,2.1,1.1,1.1,0.4,0,1.8,0.1,0.1
1629011,Mitchell,Robinson,31,38,30,41,0.449,8.5,8.6,0.5,0.8,1.8,1.2,1.3,0.8
1629671,Miye,Oni,15,1,31,37,0.938,0.3,0.4,0.3,0,0,0.5,0.1,0.1
1628964,Mo,Bamba,17,48,38,16,0.262,10.4,8,1.1,0.6,1.6,4.5,0.2,1.2
1628420,Monte,Morris,41,29,38,18,0.586,12.7,3,4.4,0.7,0.2,5.3,0.2,1
1626149,Montrezl,Harrell,32,34,17,9,0.485,13.4,6.3,2,0.4,0.6,2.8,1.2,1
1629021,Moritz,Wagner,14,43,13,14,0.246,8.6,3.3,1.3,0.3,0.2,3,0.4,0.8
1629650,Moses,Brown,17,16,33,33,0.515,3,2.2,0,0.2,0.4,0.9,0.6,0.4
1630541,Moses,Moody,32,16,31,30,0.667,4.5,1.6,0.4,0.1,0.2,2.1,0.2,0.3
1630589,Moses,Wright,2,0,13,10,1,1.5,0.5,0.5,0,0,1,0,0
1628539,Mychal,Mulder,2,13,8,12,0.133,3.7,1.4,0.2,0.3,0.1,3.2,0,0.5
1629619,Myles,Powell,8,3,20,31,0.727,1.2,0.5,0.3,0.1,0,1,0,0.3
1626167,Myles,Turner,15,27,41,31,0.357,12.9,7.1,1,0.7,2.8,4.6,0.6,1.3
1630230,Naji,Marshall,19,29,28,17,0.396,5.4,2.7,1,0.6,0.1,3,0.4,0.8
1629642,Nassir,Little,19,23,30,34,0.452,9.8,5.6,1.3,0.6,0.9,4,0.6,1
1630207,Nate,Hinton,0,2,0,2,0,0,0,0,0,0,0.5,0,0.5
1630233,Nathan,Knight,22,14,8,6,0.611,3.4,2.1,0.5,0.2,0.2,1,0.4,0.5
1629675,Naz,Reid,39,32,38,27,0.549,8.3,3.9,0.9,0.5,0.9,3.1,0.5,1
1629674,Neemias,Queta,3,9,43,24,0.25,2,1.7,0.3,0.1,0.3,1.2,0.3,0.3
202357,Nemanja,Bjelica,43,22,18,8,0.662,5.9,4,2.1,0.6,0.4,2.6,0.3,1.2
203457,Nerlens,Noel,10,15,29,32,0.4,3.4,5.6,0.9,1.2,1.2,1.1,0.4,0.8
1629651,Nic,Claxton,19,21,23,45,0.475,8.7,5.5,0.9,0.5,1.2,1.9,0.8,0.8
1630208,Nick,Richards,24,23,42,28,0.511,3.1,1.7,0.3,0.2,0.4,0.6,0.3,0.5
1629638,Nickeil,Alexander-Walker,26,36,0,7,0.419,11,3,2.5,0.7,0.4,6.8,0.4,1.5
201587,Nicolas,Batum,27,27,29,23,0.5,8.3,4.3,1.6,0.9,0.7,3.6,0.2,0.7
203917,Nik,Stauskas,7,1,3,10,0.875,2.3,0.4,0.3,0,0,1.2,0.3,0.1
203999,Nikola,Jokic,43,26,34,37,0.623,26.3,13.6,8,1.4,0.9,7.3,1.2,3.7
202696,Nikola,Vucevic,39,28,10,11,0.582,17.9,11.3,3.3,1,1,8.3,0.4,1.9
1626181,Norman,Powell,13,30,29,26,0.302,18.8,3.3,2.2,1,0.4,7.4,1,1.6
203658,Norvel,Pelle,0,3,3,13,0,2,2,0,0,0.3,0.7,0,0.7
1628384,OG,Anunoby,29,16,9,9,0.644,17.3,5.4,2.6,1.5,0.6,8.3,0.7,1.6
1630167,Obi,Toppin,29,37,6,5,0.439,7.7,3.6,0.9,0.3,0.4,2.8,0.4,0.7
1630846,Olivier,Sarr,4,14,51,20,0.222,5.1,3.4,0.7,0.3,0.4,1.6,0.3,0.9
1630209,Omer,Yurtseven,36,16,29,34,0.692,5.4,5.3,0.9,0.3,0.4,2.1,0.4,0.8
1630168,Onyeka,Okongwu,21,20,52,19,0.512,8.4,5.6,1,0.6,1.3,1.5,0.6,1
1629052,Oshae,Brissett,19,43,29,28,0.306,8.5,5.2,0.9,0.6,0.5,4.2,0.7,0.7
203490,Otto,Porter,38,21,30,35,0.644,8.3,5.7,1.6,1.1,0.5,3.5,0.2,0.6
1628408,P.J.,Dozier,9,9,20,24,0.5,5.4,3.5,1.6,0.6,0.3,3.5,0.1,0.7
200782,P.J.,Tucker,42,26,14,34,0.618,7.7,5.4,2.1,0.8,0.2,3.1,0.3,0.9
1629023,P.J.,Washington,29,30,19,51,0.492,10.2,5.3,2.2,0.9,0.9,4.5,0.4,1.2
1628238,Paris,Bass,2,0,18,12,1,3,2,0,0.5,0,2,0,1
1627783,Pascal,Siakam,35,27,10,8,0.565,22.5,8.3,5.1,1.2,0.6,8.8,1.4,2.7
1626192,Pat,Connaughton,36,22,15,41,0.621,10.3,4.4,1.2,0.9,0.2,4.1,0.2,0.6
201976,Patrick,Beverley,31,23,28,28,0.574,9.3,4.2,4.6,1.1,0.9,4.5,0.6,1.3
1630172,Patrick,Williams,6,4,24,17,0.6,5.2,2.5,0.6,0.6,0.3,2.2,0.4,0.6
201988,Patty,Mills,39,35,39,18,0.527,11.9,2,2.3,0.6,0.2,6,0.2,0.9
202331,Paul,George,14,12,16,19,0.538,24.7,7.1,5.5,2,0.4,12.4,0.5,4.2
200794,Paul,Millsap,22,10,46,17,0.688,3.6,3.6,0.9,0.3,0.4,2.2,0.3,0.6
1630194,Paul,Reed,18,15,27,7,0.545,2.3,2.2,0.4,0.7,0.4,1.1,0.2,0.2
1628778,Paul,Watson,2,7,7,14,0.222,3.4,3,0.9,0.3,0.3,2.6,0.1,0.4
1630202,Payton,Pritchard,42,23,19,14,0.646,5.9,1.8,2,0.3,0.1,2.9,0,0.6
1627822,Petr,Cornelie,3,10,41,30,0.231,1.1,1.1,0.2,0.1,0.1,0.8,0.1,0.3
1630173,Precious,Achiuwa,41,25,2,1,0.621,8.9,6.8,1.1,0.5,0.6,4.6,0.7,1.1
1629656,Quentin,Grimes,20,25,25,36,0.444,6.1,2,0.9,0.7,0.2,3,0.1,0.6
